response
The answer is 288000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 2.<
The answer is 150000.<
The answer is 180.<
The answer is 30.<
The answer is 16.<
The answer is 190.<
The answer is 220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 270.<
The answer is 570.<
The answer is 1113000.<
The answer is 1274.<
The answer is 5.<
The answer is 24.<
The answer is 35.<
The answer is 6200.<
The answer is 230.<
The answer is 1700.<
The answer is 42.<
The answer is 16.<
The answer is 11.<
The answer is 31.<
The answer is 12.<
The answer is 8.<
The answer is 26.<
The answer is 6.<
The answer is 148.<
The answer is 16.<
The answer is 35.<
The answer is 123.<
The answer is 75.<
The answer is 35.<
The answer is 200.<
The answer is 70.<
The answer is 16.<
The answer is 60.<
The answer is 300.<
The answer is 13.<
The answer is 120.<
The answer is 60.<
The answer is 8.<
The answer is 700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 10.<
The answer is 200.<
The answer is 120.<
The answer is 11.<
The answer is 23.<
The answer is 240.<
The answer is 4.<
The answer is 150.<
The answer is 2520.<
The answer is 2.<
The answer is 30.<
The answer is 800.<
The answer is 30.<
The answer is 14.<
The answer is 6.<
The answer is 145.<
The answer is 56.<
The answer is 126.<
The answer is 16.<
The answer is 500.<
The answer is 33000.<
The answer is 14280.<
The answer is 1500.<
The answer is 240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 44.<
The answer is 175.<
The answer is 24.<
The answer is 50.<
The answer is 1200.<
The answer is 60.<
The answer is 331.<
The answer is 290.<
The answer is 123.<
The answer is 64.<
The answer is 2.<
The answer is 400.<
The answer is 25.<
The answer is 70.<
The answer is 10.<
The answer is 14.<
The answer is 602.<
The answer is 600.<
The answer is 15.<
The answer is 176.<
The answer is 10.<
The answer is 7200.<
The answer is 8000.<
The answer is 28.<
The answer is 225.<
The answer is 40.<
The answer is 8.<
The answer is 480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 150.<
The answer is 40.<
The answer is 9.<
The answer is 64.<
The answer is 5.<
The answer is 7200.<
The answer is 140.<
The answer is 68.<
The answer is 7.<
The answer is 140.<
The answer is 666.<
The answer is 20.<
The answer is 360.<
The answer is 2.<
The answer is 50.<
The answer is 100.<
The answer is 20.<
The answer is 128000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 36.<
The answer is 25.<
The answer is 300.<
The answer is 250.<
The answer is 75.<
The answer is 360.<
The answer is 20.<
The answer is 76000.<
The answer is 600.<
The answer is 30.<
The answer is 32.<
The answer is 50.<
The answer is 60.<
The answer is 5.<
The answer is 136.<
The answer is 70.<
The answer is 2700.<
The answer is 50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 20.<
The answer is 940.<
The answer is 36.<
The answer is 34.<
The answer is 7200.<
The answer is 55.<
The answer is 9.<
The answer is 30.<
The answer is 25.<
The answer is 64.<
The answer is 14000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 2800.<
The answer is 140.<
The answer is 13.<
The answer is 237.<
The answer is 3000.<
The answer is 1875.<
The answer is 240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 22.<
The answer is 48.<
The answer is 10.<
The answer is 4.<
The answer is 460.<
The answer is 1380.<
The answer is 336000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 318.<
The answer is 1200.<
The answer is 24000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 42.<
The answer is 5.<
The answer is 38.<
The answer is 25.<
The answer is 48.<
The answer is 360.<
The answer is 350.<
The answer is 700.<
The answer is 5.<
The answer is 28.<
The answer is 24.<
The answer is 240.<
The answer is 125.<
The answer is 1010.<
The answer is 80.<
The answer is 21000.<
The answer is 600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 9.<
The answer is 60.<
The answer is 2000.<
The answer is 102.<
The answer is 100.<
The answer is 20.<
The answer is 400.<
The answer is 34.<
The answer is 550.<
The answer is 100.<
The answer is 30.<
The answer is 20.<
The answer is 106.<
The answer is 200.<
The answer is 26.<
The answer is 360.<
The answer is 0.<
The answer is 30.<
The answer is 18.<
The answer is 100.<
The answer is 96.<
The answer is 0.<
The answer is 23786.<
The answer is 1320.<
The answer is 10000.<
The answer is 550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 250000.<
The answer is 1000.<
The answer is 27.<
The answer is 84.<
The answer is 88.<
The answer is 2000.<
